valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,emotion
0.353,2020,0.655,['Jelly Roll'],0.678,240723,0.404,0,5ShenzydHxkHm8w6vdJxMT,0,0,0.249,-9.55,1,Save Me,66,0.027,83.104,
0.625,2020,0.468,"['The Kid LAROI', 'Corbin']",0.412,166688,0.657,1,7E7JTt9rsLPcZcakQcTZXA,0,6,0.318,-5.535,0,NOT FAIR (feat. Corbin),69,0.124,76.342,
0.629,2020,0.514,['Machine Gun Kelly'],0.677,202213,0.443,1,0RFgKcpWImLWmK9WSSHAiC,0,0,0.107,-9.375,1,play this when i'm gone,69,0.027,137.089,
0.568,2020,0.171,['Kevin Gates'],0.64,172310,0.571,1,3d9P90Wha2beUBCOb6boQy,0.00181,1,0.0646,-3.714,1,Weeks,66,0.384,109.56,
0.865,2020,0.105,"['Jason Derulo', 'Nuka']",0.738,192921,0.85,0,4Lt6GXGzYsa1tgkv3nGSTm,0,8,0.23,-3.049,1,Love Not War (The Tampa Beat),72,0.0642,98.013,
0.684,2020,0.0974,"['Lil Gnar', 'Lil Uzi Vert']",0.922,155136,0.434,1,2yQqv7D8uisLynF3YT0UxG,0,1,0.0412,-13.056,1,Diamond Choker,69,0.387,129.995,
0.378,2020,0.29,['Melanie Martinez'],0.762,255153,0.596,1,6TNWeqDnqdqIQWYMWZmzTA,0,9,0.0691,-8.152,1,Fire Drill,71,0.075,116.887,
0.472,2020,0.102,"['Gryffin', 'Chris Lane']",0.467,219354,0.795,0,58jecLK0epwMLr9cy5vFUy,0,11,0.264,-3.6,1,Hold You Tonight (with Chris Lane),69,0.0687,163.837,
0.357,2020,0.148,"['Kygo', 'Sasha Sloan']",0.611,215361,0.651,0,6Q3K9gVUZRMZqZKrXovbM2,1.84E-05,1,0.105,-6.973,1,I'll Wait,75,0.0587,122.983,
0.268,2020,0.842,['Taylor Swift'],0.313,211813,0.258,0,0eFQWVz0qIxDOvhLpZ40P7,1.30E-06,2,0.0948,-11.532,1,the lakes - bonus track,71,0.0383,179.947,
0.379,2020,0.162,"['Internet Money', 'iann dior', 'Lil Skies', 'Lil Mosey']",0.694,178329,0.697,1,4nTIY6vSiw19IzzPKKqCU9,0,8,0.0821,-7.373,0,"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",69,0.0379,89.966,
0.147,2020,0.0489,['PARTYNEXTDOOR'],0.768,174307,0.428,1,02UJ1sCanP94fS2MdsWafh,0.000491,1,0.105,-8.156,0,PERSIAN RUGS,70,0.0459,110.478,
0.458,2020,0.24,['Lil Peep'],0.576,197853,0.702,1,0EPLdgfGTsdcf7ygd8ChoZ,1.82E-06,8,0.114,-5.968,1,OMFG,71,0.0534,146.122,
0.383,2020,0.244,"['Marshmello', '42 Dugg']",0.78,197010,0.528,1,09iKyqKI8AGb0w4eajgWE8,0,1,0.111,-6.979,0,Baggin',67,0.451,155.95,
0.148,2020,0.969,['Lana Del Rey'],0.403,200661,0.245,0,4HvE2E9rXJDcQhE4YfeNuG,4.74E-05,0,0.119,-11.862,1,Let Me Love You Like A Woman,76,0.0569,128.333,
0.62,2020,0.062,"['Ozuna', 'KAROL G', 'Myke Towers']",0.754,233160,0.796,0,2uu2aGqA2UblCg581Q7l1g,8.60E-05,3,0.204,-3.743,0,Caramelo - Remix,82,0.139,168.045,
0.862,2020,0.0876,['Arizona Zervas'],0.66,156368,0.755,1,72PFP54TZ9Tpj9dYQcb46D,0,0,0.102,-4.501,0,NIGHTRIDER,72,0.0469,145.948,
0.728,2020,0.407,['LANY'],0.624,213800,0.393,0,22ZcJxQkzIL6EU692kAFWY,0,8,0.118,-8.916,1,cowboy in LA,71,0.0333,177.963,
0.841,2020,0.0812,"['Natti Natasha', 'Justin Quiles', 'Miky Woodz']",0.769,206897,0.712,1,7FhopXtl9z9YtD9NwUf9ss,6.67E-06,7,0.0988,-5.042,0,Qué Mal Te Fue (Remix),79,0.105,173.931,
0.531,2020,0.00301,['jxdn'],0.598,141207,0.662,0,0t66WOHS2gTyP9UnjFTqra,0.000167,4,0.0812,-5.797,1,So What!,71,0.048,174.937,
0.409,2020,0.333,['LMB DG'],0.777,141129,0.495,1,6NwyHRfUVnUBUZW9W5McAZ,7.70E-06,4,0.11,-12.427,0,Pull Up,74,0.175,125.966,
0.694,2020,0.0325,['Myke Towers'],0.733,186427,0.708,1,43NqTeL8pgBxKHPMiJKUP5,0.000327,6,0.324,-4.957,1,Girl,77,0.0937,93.021,
0.661,2020,0.00307,['Tame Impala'],0.731,239267,0.664,0,6RZmhpvukfyeSURhf4kZ0d,0.35,0,0.133,-5.474,1,Is It True,71,0.0302,118.018,
0.263,2020,0.607,"['Kali Uchis', 'PARTYNEXTDOOR']",0.684,228602,0.35,0,0ytL9uW7hCZh1Wn7kOQteq,0,7,0.426,-9.399,0,fue mejor,67,0.0495,103.951,
0.19,2020,0.225,['BTS'],0.526,261543,0.575,0,44WLOqH7QayQOQdeUHeKUK,0,9,0.108,-5.215,0,We are Bulletproof : the Eternal,76,0.0309,84.047,
0.486,2020,0.183,['Juanfran'],0.827,187500,0.629,0,52zq2a71SGs3f1vJuv59ui,0,6,0.084,-3.966,0,Como Llora,78,0.185,88.064,
0.11,2020,0.0927,['Sia'],0.307,292656,0.606,0,2MbgQKWhoii8bqsMBWWWgA,0,11,0.357,-5.567,0,Courage to Change,78,0.0347,78.828,
0.555,2020,0.0732,['Trippie Redd'],0.73,156923,0.535,1,76ewbswjlIrXnVhNoqFMxE,7.36E-05,2,0.163,-9.028,1,Love Scars 4,68,0.0436,110.012,
0.0658,2020,0.0279,['Bryson Tiller'],0.374,179976,0.577,1,4SVTus5gJc5cfkFZ8ELK1p,5.60E-06,1,0.562,-7.085,1,Years Go By,69,0.302,184.201,
0.795,2020,0.0549,['MAMAMOO'],0.772,179080,0.925,0,0bDYceyQd1jnJO4sK47YxU,0,9,0.201,-2.788,0,Dingga,78,0.108,119.963,
0.255,2020,0.261,['LANY'],0.607,199507,0.655,0,2IY537C2ecmUMJ46bYQggp,0,0,0.114,-8.055,1,heart won't let me,76,0.0341,136.028,
0.534,2020,0.0382,['Koe Wetzel'],0.604,165699,0.704,0,4HCe2Bw3ApLwGQ28rb2yEi,0,11,0.0588,-5.627,1,Good Die Young,65,0.0411,118.018,
0.751,2020,0.369,"['2 Chainz', 'Kanye West', 'Brent Faiyaz']",0.861,213614,0.728,0,5rnyXNE4pVcUJQ0PZM2fkE,0.000335,10,0.286,-5.685,0,Feel A Way (feat. Kanye West & Brent Faiyaz),50,0.0662,149.968,
0.744,2020,0.131,['Ava Max'],0.693,180283,0.835,0,3uu7C1czskY0vxOeDvAGsU,0,6,0.073,-3.242,1,Salt,80,0.0624,128.052,
0.551,2020,0.00374,['Slushii'],0.82,225750,0.948,0,1gAPybZsQhhr7L8WgDneyj,0.943,4,0.068,-3.154,1,All I Need,73,0.092,123.991,
0.408,2020,0.158,['Machine Gun Kelly'],0.605,130312,0.711,1,0SrNeyEck4arq4ASwjcq0H,0,8,0.109,-3.592,0,can't look back,69,0.0353,128.151,
0.33,2020,0.627,['Jordan Suaste'],0.452,205402,0.325,0,6wQgV6ZYt1snXyQV69mGT4,0,4,0.0645,-8.687,0,Body,71,0.0337,97.987,
0.489,2020,0.151,"['iann dior', 'Machine Gun Kelly', 'Travis Barker']",0.747,144000,0.495,0,5eU0KDvZVfFl4ehleRwGGF,0,11,0.146,-8.584,1,Sick and Tired,70,0.0491,145.095,
0.361,2020,0.109,['Ingrid Andress'],0.375,214787,0.428,0,60RFlt48hm0l4Fu0JoccOl,0,0,0.105,-7.387,1,More Hearts Than Mine,66,0.029,78.516,
0.404,2020,0.163,['Conan Gray'],0.678,174680,0.431,0,6uaBrivDHCaV0uBTiwHTUi,1.94E-06,0,0.147,-6.749,1,Comfort Crowd,71,0.0326,90.941,
0.44,2020,0.127,['2 Chainz'],0.756,171659,0.54,0,3etMkYz3HJcGiNnf5k5Qq4,0.000187,9,0.14,-7.172,1,Lambo Wrist,49,0.224,117.973,
0.64,2020,0.00795,['ITZY'],0.809,191242,0.911,0,6tCssnvTUREcperDOUTqvA,0.000179,6,0.181,-4.41,0,WANNABE,78,0.0617,122.035,
0.67,2020,0.0629,"['DaniLeigh', 'DaBaby']",0.916,143296,0.682,1,5Pj5LI8U5UfaGEEBsyr18N,1.74E-06,11,0.0801,-3.965,0,Levi High (feat. DaBaby),68,0.334,142.12,
0.198,2020,0.0143,"['Cold Hart', 'Lil Peep']",0.613,224813,0.614,0,3f1ChZHm6v4KdUaEW5y5qd,0,1,0.094,-7.235,1,Me and You,71,0.0439,93.984,
0.294,2020,0.136,"['Kevin Gates', 'Dermot Kennedy']",0.46,192413,0.622,1,6yKkkGw25k29PmdRPHO5vl,2.88E-05,7,0.13,-6.884,1,Power,61,0.112,124.672,
0.398,2020,0.176,"['Diplo', 'Sonny Fodera']",0.751,147261,0.783,0,27bZ77uG7mEhydpaPvThR6,0.000933,10,0.114,-7.974,0,Turn Back Time,61,0.0332,123.998,
0.115,2020,0.112,['Khalid'],0.701,206361,0.396,0,1ToprX3cpBiXoAe5eNSk74,0.0209,4,0.223,-10.182,0,Eleven,72,0.119,129.004,
0.62,2020,0.0634,['2 Chainz'],0.886,171835,0.737,0,1pwCxz81iX8TxMKBIAEqsZ,0.000573,11,0.122,-4.661,1,Grey Area,48,0.093,134.904,
0.803,2020,0.177,"['Pop Smoke', 'Gunna']",0.73,230387,0.816,1,5R9k9x85lAYbamdUoKAJvj,1.23E-05,7,0.415,-5.402,1,Dior (with Gunna) - Remix,70,0.304,142.054,
0.484,2020,0.203,"['for KING & COUNTRY', 'Tori Kelly', 'Kirk Franklin']",0.389,206104,0.784,0,2Cj5LxM6O2HWQIr9p9h3TH,1.13E-05,0,0.201,-4.389,0,TOGETHER,67,0.13,178.093,
0.112,2020,0.06,['Trippie Redd'],0.632,161743,0.644,1,34QqRRQrVDhLiWHhUVJtbr,1.81E-05,2,0.17,-5.999,1,Moonlight,67,0.0454,86.007,
0.549,2020,0.0375,['The Kid LAROI'],0.788,125571,0.656,0,0pvwmAfJnszOzg2gw5wvn1,0,8,0.127,-6.974,0,I WISH,69,0.047,138.981,
0.611,2020,0.0287,['Ashley McBryde'],0.537,190973,0.686,0,47qZzTLLJcuD69AIKnquo4,0.00709,5,0.0988,-5.022,1,One Night Standards,66,0.0293,78.052,
0.336,2020,0.496,['Eric Reprid'],0.815,179994,0.711,1,4ak6aB6Lar1U9swfCVTSVv,0,0,0.109,-4.278,1,Cold World,69,0.108,130.102,
0.346,2020,0.00935,"['2 Chainz', 'Ty Dolla $ign', 'Lil Duval']",0.795,179233,0.665,0,2cvEaFr8QjXI1tdV3cfkmv,0,2,0.0976,-7.174,1,Can't Go For That (feat. Lil Duval),47,0.058,98.514,
0.79,2020,0.345,"['2 Chainz', 'YoungBoy Never Broke Again']",0.689,203972,0.841,0,2TQTQcCFARZo9oO7khq0FF,0,10,0.105,-6.456,0,Save Me (feat. YoungBoy Never Broke Again),47,0.433,170.052,
0.713,2020,0.00283,"['YoungBoy Never Broke Again', 'Snoop Dogg']",0.848,143045,0.617,1,0IUW6b1taJKyKt6hyagmTG,0,10,0.0751,-5.484,0,Callin (feat. Snoop Dogg),67,0.294,160.917,
0.514,2020,0.571,['Tim McGraw'],0.499,212147,0.619,0,2oWuBmQtYMx3LEgahIsJvs,4.82E-06,2,0.148,-7.054,1,I Called Mama,66,0.0339,86.185,
0.232,2020,0.0289,['Bring Me The Horizon'],0.589,291813,0.797,1,5OxclJsdFESni44YlpNpkR,4.35E-06,9,0.383,-5.464,1,Parasite Eve,73,0.15,102.489,
0.714,2020,0.345,['David Santos'],0.595,200450,0.728,0,7LYWPZL216dyiN02mjefro,1.14E-05,10,0.109,-6.677,0,No Eres La Oficial,72,0.0471,126.919,
0.557,2020,0.206,"['Tyla Yaweh', 'SAINt JHN', 'Post Malone']",0.504,230489,0.597,1,4Rq2BMG5VWMhb2whSx8bf4,0,10,0.0949,-6.237,1,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,70,0.1,117.974,
0.686,2020,0.178,"['2 Chainz', 'Lil Wayne']",0.804,178986,0.856,0,2e521IxsrVHCTIDuSeQW4g,1.18E-06,5,0.102,-5.107,1,Money Maker (feat. Lil Wayne),46,0.173,140.019,
0.659,2020,0.574,['Porte Diferente'],0.811,228466,0.58,0,72jvp2nP4zstRmFdhyWgGu,0,6,0.0748,-4.776,0,Por Tu Culpa,66,0.065,79.952,
0.731,2020,0.122,"['Yandel', 'Rauw Alejandro']",0.786,168052,0.811,0,0j1VxrPkMyFGvz0jZzxUoZ,3.99E-06,8,0.161,-4.31,1,Dembow 2020,80,0.0836,92.953,
0.444,2020,0.104,['LOONA'],0.806,205520,0.934,0,6yGQ86UppYULzTCxAWgwVN,0.00108,2,0.0618,-0.836,1,Why Not?,69,0.11,128.016,
0.677,2020,0.897,['Jeremy Zucker'],0.732,146160,0.221,0,0rbKrBvZUYY9GN9l057BuY,2.62E-05,6,0.11,-12.623,1,"always, i'll care",75,0.056,105.165,
0.76,2020,0.096,['ppcocaine'],0.959,119959,0.649,1,1qxnmVbl8To9W9BcbTS8yC,0,0,0.635,-6.535,0,PJ,68,0.21,106.996,
0.792,2020,0.127,"['2 Chainz', 'Lil Uzi Vert', 'Chief Keef']",0.774,173548,0.659,0,5tQcsMR2lV1pCMiSgmjyIL,0,4,0.324,-5.853,0,Free Lighter (feat. Lil Uzi Vert & Chief Keef),46,0.247,144.027,
0.507,2020,0.125,['Melanie Martinez'],0.91,154818,0.562,1,3JUeBSM4bsJGwYCVRqMeuC,4.80E-05,1,0.0826,-5.608,0,The Bakery,71,0.0666,102.035,
0.65,2020,0.138,"['Ne-Yo', 'Jeremih']",0.626,208216,0.592,1,3862MQcbNmghGJDfk8cOJi,0.000312,6,0.0957,-7.085,1,U 2 Luv,68,0.147,177.715,
0.374,2020,0.831,['Wilbur Soot'],0.708,239308,0.434,0,44wBlg3Y1KSAEmaze5BXe7,0.019,7,0.105,-12.522,1,I'm in Love With an E-Girl,70,0.0681,80.045,
0.796,2020,0.228,"['2 Chainz', 'Kevin Gates']",0.885,205029,0.614,0,7i6dk5Mb6EzigUppc0AOf0,1.02E-06,1,0.555,-7.015,1,Ziploc (feat. Kevin Gates),46,0.381,116.88,
0.915,2020,0.00883,"['Dua Lipa', 'DaBaby']",0.702,203064,0.825,0,7KoYZb5Io55vvQHBJnaMT5,0,6,0.0674,-3.787,0,Levitating (feat. DaBaby),38,0.0601,102.977,
0.914,2020,0.0561,['Dua Lipa'],0.695,203808,0.884,0,6pn6lXv8UjpMFAo9znYOUC,0,6,0.213,-2.278,0,Levitating,43,0.0753,103.014,
0.401,2020,0.000323,['Bring Me The Horizon'],0.497,215004,0.916,1,3WATWS2Ywo5HeHtG0bE2iZ,0,7,0.36,-3.323,1,Teardrops,74,0.108,96.051,
0.531,2020,0.44,['Glass Animals'],0.761,238805,0.525,0,02MWAaffLxlfxAUY7c5dvx,6.70E-06,11,0.0921,-6.9,1,Heat Waves,71,0.0944,80.87,
0.869,2020,0.218,['JP Saxe'],0.758,181000,0.594,0,5inDa3sWj8zqJBOdj7Bjqc,5.32E-06,5,0.0798,-9.63,0,"Hey Stupid, I Love You",74,0.426,91.864,
0.56,2020,0.0373,"['Dua Lipa', 'Madonna', 'Missy Elliott', 'The Blessed Madonna']",0.808,250280,0.655,0,5XXssTax0RvOZUohY4GVNr,0,11,0.208,-7.34,0,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],33,0.139,116.029,
0.361,2020,0.00305,"['Dua Lipa', 'KUU', 'DaBaby']",0.734,250985,0.89,0,1GZNgk9lXqTxoMTvEinFWp,0.000472,2,0.118,-6.069,1,Levitating (feat. DaBaby) - KUU Remix,32,0.0526,111.975,
0.521,2020,0.208,"['Rich The Kid', 'YoungBoy Never Broke Again']",0.57,141692,0.606,1,3DhQknNJsPtkRj1D7bxjvl,0,6,0.102,-6.864,1,No Flash,66,0.436,77.061,
0.804,2020,0.357,"['El Alfa', 'Darell', 'Noriel']",0.925,201500,0.9,0,4xI3U4sDj1TPmO9Iz5TkYp,0.00595,3,0.124,-4.361,0,4K,78,0.144,120.031,
0.204,2020,0.616,['LilyPichu'],0.598,245876,0.386,0,3NyxWuYU0s2GA6oZgDRQep,0.00903,5,0.111,-16.039,0,dreamy night,70,0.343,183.973,
0.469,2020,0.0876,"['Trippie Redd', 'Lil Mosey', 'Quavo']",0.718,258006,0.643,1,7MTo8Z4bCecvMsxrSJCHNw,0,8,0.124,-6.939,0,No Honorable Mention (feat. Quavo and Lil Mosey),67,0.216,156.039,
0.175,2020,0.0741,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']",0.734,213145,0.574,0,1slthWjsnxzavQXRRKv36q,0,2,0.0849,-5.576,1,"Stand Tall (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",72,0.0436,124.054,
0.651,2020,0.117,"['2 Chainz', 'Mulatto']",0.933,190387,0.661,0,7GbCv3RffqrdhIgZvkZ9oA,0,9,0.109,-6.105,0,Quarantine Thick (feat. Mulatto),45,0.0898,135.905,
0.53,2020,0.00607,"['Big Sean', 'Ty Dolla $ign', 'Jhené Aiko']",0.711,224770,0.838,1,6FXsrAH7Zol1jusSeJIoYA,0,11,0.0898,-3.553,0,"Body Language (feat. Ty Dolla $ign, and Jhené Aiko)",67,0.122,80.024,
0.129,2020,0.101,['2 Chainz'],0.488,159529,0.676,0,6pqpABhTvYk7BvhTGTxHHL,0,7,0.6,-7.729,0,Southside Hov,45,0.247,156.722,
0.113,2020,0.0673,['Dayday Hotnow'],0.914,30579,0.382,0,5G5H0NFRrp3TCybwAxMJdy,0.0114,6,0.103,-15.308,1,The Crib,64,0.445,105.042,
0.353,2020,0.000592,['Lil Uzi Vert'],0.929,213885,0.563,1,6vxU64pcIuQ38O015Zy4qj,0,9,0.244,-7.428,1,Homecoming,66,0.49,129.957,
0.389,2020,0.0134,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']",0.516,181323,0.798,0,1e2ofLpE40cjEeMENP7pzv,0,2,0.0835,-2.411,0,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",72,0.0466,185.913,
0.633,2020,0.199,['Lil Tecca'],0.895,98413,0.439,1,2WxUIiq06XXPYWl9YcRJnD,0,5,0.0683,-12.142,0,Our Time,69,0.319,109.988,
0.414,2020,0.155,['Jaden'],0.748,189750,0.696,0,4kTliHBy7w2SOMtm8qMmOW,0.00259,6,0.139,-8.927,1,I'm Ready,75,0.165,129.992,
0.913,2020,0.216,['Flo Milli'],0.879,147692,0.733,1,7qdFz1dTJqgdVe6NA4F4DP,0,11,0.274,-3.953,0,Beef FloMix,68,0.142,117.039,
0.493,2020,0.0488,['Phoebe Bridgers'],0.599,184524,0.742,0,49UDOG8DoBajXTJSTqfRMg,0.32,11,0.0916,-6.886,1,Kyoto,68,0.0419,131.014,
0.551,2020,0.0047,['jxdn'],0.36,155611,0.851,1,5dVKYrPpo8d5AgUGRKMBLp,0,11,0.452,-5.105,0,Comatose,70,0.342,161.975,
0.73,2020,0.0566,['2 Chainz'],0.907,178719,0.78,0,3ys3mJfSAtzuy5hRHmFTim,0,0,0.112,-4.964,0,Toni,44,0.117,148.937,
0.831,2020,0.151,"['Pooh Shiesty', 'Lil Durk']",0.759,184490,0.538,1,7JuHVG3qQKQKxC4doneXVW,0,8,0.126,-8.256,0,Back In Blood (feat. Lil Durk),66,0.384,146.933,
0.333,2020,0.0394,['BTS'],0.72,225012,0.824,0,1aKuG1GG76xPLUkjBbQo3W,0,10,0.0509,-5.086,0,UGH!,74,0.128,165.998,
0.843,2020,0.0378,['Bad Bunny'],0.828,155060,0.581,0,2CoMYp2uIKsT09nreEZnZn,0,11,0.103,-9.909,1,BENDICIONES,73,0.0725,143.995,
0.28,2020,0.0411,"['Rvssian', 'Anuel AA', 'Juice WRLD']",0.68,180000,0.766,0,2AuWgceaQyfMoI3EGavwGb,0,11,0.116,-4.799,0,No Me Ame,70,0.0923,160.095,
0.256,2020,0.798,['Giveon'],0.463,185224,0.381,0,0qXu4pFQSIwkfTUgkE6WzF,0.00139,10,0.109,-7.66,0,LIKE I WANT YOU - Acoustic,68,0.0309,117.762,
0.571,2020,0.637,['2 Chainz'],0.531,237027,0.797,0,48JysEKbKGJ4N7smn6gPnd,0,10,0.233,-6.202,1,Vampire,44,0.412,150.711,
0.609,2020,0.0847,"['2 Chainz', 'Rick Ross', 'Skooly']",0.57,243813,0.608,0,77UM5MFukBxi9VmSp1QsoB,0,9,0.206,-6.739,0,YRB (feat. Rick Ross & Skooly),43,0.296,142.958,
0.822,2020,0.0809,['King Von'],0.795,174667,0.69,1,3ZWfkUYDt2SzVLgoNGPgbI,0,6,0.0794,-7.689,0,Mine Too,66,0.385,153.986,
0.746,2020,0.107,['Tai Verdes'],0.868,159547,0.449,1,0ooz46SAYMJsdOPnwW4nKK,0,8,0.631,-7.713,1,DRUGS,65,0.0694,106.852,
0.234,2020,0.297,['Lil Peep'],0.522,247453,0.546,1,6w1k5KDajzJSqPJzMYsQhA,0,3,0.7,-9.528,1,crybaby,72,0.0514,96.957,
0.75,2020,0.129,['Lyn Lapid'],0.66,141673,0.639,0,5BArc3UpONi77FMkNT4LYU,0,10,0.256,-5.364,0,Producer Man,70,0.223,173.994,
0.299,2020,0.548,['Lennon Stella'],0.691,161760,0.662,0,4WjTbrxOPvSwQlajlE4aXH,2.43E-06,2,0.119,-5.941,1,Kissing Other People,70,0.0738,94.028,
0.318,2020,0.0287,['Pop Smoke'],0.8,150857,0.564,1,7sjFIZ1g5QLJLGja3k592K,1.65E-06,8,0.112,-5.817,1,44 BullDog,71,0.4,139.989,
0.311,2020,0.0765,['2 Chainz'],0.72,267621,0.671,0,09rXwaqxKLmElSxN0aUnvc,7.74E-05,11,0.504,-4.79,0,Wait For You To Die,42,0.0507,140.008,
0.0757,2020,0.155,['Kodak Black'],0.78,203892,0.712,0,1Z3aYTJH4HZNUF3HDRDvJl,0,11,0.334,-3.624,0,Remember The Times,35,0.0598,135.009,
0.609,2020,0.0449,['Kodak Black'],0.895,112813,0.83,0,2uUQMxcZUgR59AmRB8iHMb,0,10,0.438,-4.87,1,I Wanna Live,33,0.112,116.011,
0.126,2020,0.0249,"['Kodak Black', 'Jackboy', 'Tory Lanez']",0.879,285531,0.61,0,4DUw48tjxEZUEjUV102jcl,1.95E-06,5,0.0957,-7.972,1,Spain (feat. Tory Lanez and Jackboy),33,0.158,133.073,
0.412,2020,0.297,['Kodak Black'],0.836,215040,0.509,0,2AZgH9p2qmLsa2guZjuLbd,0,11,0.0716,-7.023,0,Serene,31,0.0778,124.985,
0.528,2020,0.026,"['Kodak Black', 'Lil Yachty']",0.762,211948,0.577,0,4MqxWluRSttPDNljTTaGmw,2.13E-06,1,0.113,-6.15,1,Make A Hit (feat. Lil Yachty),31,0.157,153.966,
0.382,2020,0.133,"['Kodak Black', 'CBE', 'Gucci Mane']",0.593,133645,0.741,0,0VoXIS52YCsU7MtwdeQHAw,0,7,0.1,-5.411,1,I Knew It (feat. Gucci Mane & CBE),31,0.259,85.696,
0.414,2020,0.0914,['Kodak Black'],0.636,219596,0.604,0,5FeucEmQ8zssScZbwWi72F,0,2,0.231,-6.267,1,"Eeny, Meeny, Miny, Moe",30,0.39,129.909,
0.603,2020,0.137,['2 Chainz'],0.553,218973,0.705,0,5sPLzKQdEC0SgQOBaoLu2t,0,8,0.068,-5.285,1,55 Times,41,0.345,144.875,
0.695,2020,0.0648,['Kodak Black'],0.88,188075,0.461,0,5w0g5An6ueiqzvkdo0c8uU,0.00023,7,0.113,-8.426,1,Feeling Myself Today,29,0.169,145.033,
0.0635,2020,0.363,['Kodak Black'],0.817,158797,0.715,0,3fF8a9hpMFFWdFX5LORU3w,1.69E-05,2,0.122,-5.582,0,The Fire,28,0.109,132.982,
0.158,2020,0.333,['Kodak Black'],0.854,177000,0.475,0,47US3wSGSOqV0OBrg2CjR4,0,0,0.105,-9.132,1,Pimpin Ain't Eazy,27,0.294,130.097,
0.481,2020,0.546,['Kodak Black'],0.846,128955,0.45,0,1NKxOm9UkOYh8Oz9ydzMF1,0,10,0.411,-10.451,0,Dummy Green,27,0.252,133.926,
0.571,2020,0.321,['Bryson Tiller'],0.498,171173,0.705,1,0ycIrEpkyb4lrqE7M1emju,0.000441,9,0.414,-8.088,0,Inhale,68,0.392,156.519,
0.594,2020,0.0119,"['Thomas Rhett', 'Kane Brown', 'Ava Max']",0.548,164683,0.721,0,4ejNoyrhgjrioqJbgTNPu3,0,8,0.216,-4.466,1,On Me (feat. Ava Max) - From 'SCOOB!' The Album,67,0.0472,177.918,
0.618,2020,0.124,"['NOTD', 'Astrid S']",0.499,207668,0.898,0,0ZXdzaT1k688dkpNeEgQiV,7.20E-06,8,0.0832,-4.181,0,I Don't Know Why,74,0.124,120.04,
0.161,2020,0.0306,"['NLE Choppa', 'Lil Baby']",0.614,240297,0.553,1,0mCiEhtdRn5YYhefLXcxI7,0,7,0.203,-8.225,1,Narrow Road (feat. Lil Baby),68,0.169,159.999,
0.532,2020,0.0229,"['Young Dolph', 'Megan Thee Stallion']",0.888,211213,0.684,1,6aIARN0We3Rf0O2n20J8hp,0,7,0.458,-6.36,1,RNB (feat. Megan Thee Stallion),65,0.265,84.982,
0.456,2020,0.000554,"['Jason Derulo', 'Puri', 'Jhorrmountain']",0.899,111852,0.528,1,5DV4ZSCqbFv74ui3ZhimXo,0.0101,9,0.105,-5.442,1,Coño,78,0.181,100.037,
0.37,2020,0.896,['Mac Miller'],0.61,170360,0.0316,0,4jXl6VtkFFKIt3ycUQc5LT,0.00461,9,0.108,-15.186,1,Circles,69,0.0486,151.964,
0.29,2020,0.387,['Sasha Sloan'],0.718,209132,0.483,0,04NMWz4ctkuILV6mUR2iWp,0.000208,8,0.124,-6.596,1,Lie,70,0.0381,103.997,
0.631,2020,0.208,['Selena Gomez'],0.838,220590,0.545,0,7HMmFQsKsljwTw8bS7lu19,8.01E-05,5,0.103,-6.713,1,Rare,75,0.0706,114.998,
0.568,2020,0.542,"['Lunay', 'Beéle']",0.672,223488,0.683,0,2BxzmBb2uqwnpyVuJqIIV9,0,11,0.203,-4.433,0,Victoria,79,0.105,88.042,
0.24,2020,0.231,"['Pop Smoke', 'Gunna', 'Young Thug']",0.568,212658,0.646,1,3QqJ44HiM84iyZS0G2IKIP,0,2,0.12,-4.369,0,Paranoia (feat. Gunna & Young Thug),73,0.219,143.877,
0.58,2020,0.972,['Juice WRLD'],0.307,70395,0.528,1,02XcRGWPkvomFvzTamEKHg,0.00056,11,0.222,-11.337,0,Anxiety - Intro,68,0.108,174.795,
0.406,2020,0.832,['Llusion'],0.832,114000,0.351,0,0p1oF94MG2dOCbMSDsGMDj,0.939,8,0.111,-12.499,0,walk but in a garden,71,0.0814,79.99,
0.589,2020,0.0145,['Dermot Kennedy'],0.579,177173,0.839,0,0l4AReW2LuX0yStPfgQgSR,3.04E-05,8,0.201,-5.409,0,Giants,81,0.0703,158.141,
0.65,2020,0.0116,['The Strokes'],0.593,309053,0.749,0,5ruzrDWcT0vuJIOMW7gMnW,0.108,5,0.314,-5.671,1,The Adults Are Talking,71,0.0475,164.961,
